""吸う"",""動詞"",""すわ"",""known""
""酔う"",""動詞"",""酔う"",""known""
""飼う"",""動詞"",""飼う"",""known""
""会う"",""動詞"",""会い"",""known""
""会う"",""動詞"",""会う"",""known""
""会う"",""動詞"",""あう"",""known""
""笑う"",""動詞"",""笑う"",""known""
""洗う"",""動詞"",""洗い"",""known""
""誘う"",""動詞"",""誘い"",""known""
""使う"",""動詞"",""使い"",""known""
""使う"",""動詞"",""使う"",""known""
""思う"",""動詞"",""思い"",""known""
""祝う"",""動詞"",""祝い"",""known""
""祝う"",""動詞"",""祝う"",""known""
""通う"",""動詞"",""通う"",""known""
""払う"",""動詞"",""払う"",""known""
""行う"",""動詞"",""行わ"",""known""
""行う"",""動詞"",""行う"",""known""
""言う"",""動詞"",""言っ"",""known""
""買う"",""動詞"",""買っ"",""known""
""酔う"",""動詞"",""酔っ"",""known""
""飼う"",""動詞"",""飼っ"",""known""
""笑う"",""動詞"",""笑っ"",""known""
""使う"",""動詞"",""使っ"",""known""
""思う"",""動詞"",""思っ"",""known""
""習う"",""動詞"",""習っ"",""known""
""通う"",""動詞"",""通っ"",""known""
""払う"",""動詞"",""払っ"",""known""
""似る"",""動詞"",""似る"",""known""
""寝る"",""動詞"",""ねる"",""known""
""寝る"",""動詞"",""寝る"",""known""
""出る"",""動詞"",""出る"",""known""
""出る"",""動詞"",""出る"",""known""
""読む"",""動詞"",""読め"",""known""
""読む"",""動詞"",""読め"",""known""
""飼う"",""動詞"",""飼え"",""known""
""会う"",""動詞"",""会え"",""known""
""飲む"",""動詞"",""飲め"",""known""
""遊ぶ"",""動詞"",""遊べ"",""known""
""座る"",""動詞"",""座れ"",""known""
""歩く"",""動詞"",""歩け"",""known""
""焼ける"",""動詞"",""焼け"",""known""
""痩せる"",""動詞"",""やせ"",""known""
""止める"",""動詞"",""やめ"",""known""
""割れる"",""動詞"",""われ"",""known""
""開ける"",""動詞"",""あけ"",""known""
""開ける"",""動詞"",""あけ"",""known""
""開ける"",""動詞"",""開け"",""known""
""変える"",""動詞"",""かえ"",""known""
""変える"",""動詞"",""変え"",""known""
""借りる"",""動詞"",""かり"",""known""
""借りる"",""動詞"",""借り"",""known""
""消える"",""動詞"",""消え"",""known""
""決める"",""動詞"",""決め"",""known""
""浴びる"",""動詞"",""あび"",""known""
""知れる"",""動詞"",""しれ"",""known""
""捨てる"",""動詞"",""すて"",""known""
""捨てる"",""動詞"",""すて"",""known""
""足りる"",""動詞"",""足り"",""known""
""連れる"",""動詞"",""つれ"",""known""
""連れる"",""動詞"",""連れ"",""known""
""入れる"",""動詞"",""入れ"",""known""
""止める"",""動詞"",""とめ"",""known""
""止める"",""動詞"",""止め"",""known""
""濡れる"",""動詞"",""ぬれ"",""known""
""植える"",""動詞"",""植え"",""known""
""売れる"",""動詞"",""売れ"",""known""
""負ける"",""動詞"",""まけ"",""known""
""負ける"",""動詞"",""負け"",""known""
""茹でる"",""動詞"",""ゆで"",""known""
""起きる"",""動詞"",""起き"",""known""
""落ちる"",""動詞"",""落ち"",""known""
""下りる"",""動詞"",""降り"",""known""
""折れる"",""動詞"",""折れ"",""known""
""締める"",""動詞"",""しめ"",""known""
""締める"",""動詞"",""閉め"",""known""
""生きる"",""動詞"",""生き"",""known""
""食べる"",""動詞"",""食べ"",""known""
""逃げる"",""動詞"",""にげ"",""known""
""晴れる"",""動詞"",""晴れ"",""known""
""受ける"",""動詞"",""受け"",""known""
""冷える"",""動詞"",""冷え"",""known""
""増える"",""動詞"",""ふえ"",""known""
""褒める"",""動詞"",""ほめ"",""known""
""交ぜる"",""動詞"",""まぜ"",""known""
""見える"",""動詞"",""見え"",""known""
""立てる"",""動詞"",""立て"",""known""
""立てる"",""動詞"",""建て"",""known""
""立てる"",""動詞"",""建て"",""known""
""伝える"",""動詞"",""伝え"",""known""
""答える"",""動詞"",""答え"",""known""
""汚れる"",""動詞"",""汚れ"",""known""
""教える"",""動詞"",""教え"",""known""
""捧げる"",""動詞"",""捧げ"",""known""
""進める"",""動詞"",""進め"",""known""
""並べる"",""動詞"",""並べ"",""known""
""別れる"",""動詞"",""別れ"",""known""
""数える"",""動詞"",""数え"",""known""
""集める"",""動詞"",""集め"",""known""
""調べる"",""動詞"",""調べ"",""known""
""倒れる"",""動詞"",""倒れ"",""known""
""訪ねる"",""動詞"",""訪ね"",""known""
""届ける"",""動詞"",""届け"",""known""
""考える"",""動詞"",""考え"",""known""
""温める"",""動詞"",""温め"",""known""
""知れる"",""動詞"",""しん"",""known""
""信ずる"",""動詞"",""信じ"",""known""
""よ"",""助詞"",""よん"",""known""
""わ"",""助詞"",""わん"",""known""
""しか"",""助詞"",""しか"",""known""
""から"",""助詞"",""から"",""known""
""のみ"",""助詞"",""のみ"",""known""
""より"",""助詞"",""より"",""known""
""など"",""助詞"",""など"",""known""
""まで"",""助詞"",""まで"",""known""
""だけ"",""助詞"",""だけ"",""known""
""こそ"",""助詞"",""こそ"",""known""
""てん"",""助詞"",""てん"",""known""
""ねん"",""助詞"",""ねん"",""known""
""たら"",""助詞"",""たら"",""known""
""から"",""助詞"",""から"",""known""
""けれど"",""助詞"",""けど"",""known""
""×"",""名詞"",""ばつ"",""known""
""駅"",""名詞"",""えき"",""known""
""餌"",""名詞"",""えさ"",""known""
""訳"",""名詞"",""やく"",""known""
""道"",""名詞"",""みち"",""known""
""横"",""名詞"",""よこ"",""known""
""虹"",""名詞"",""にじ"",""known""
""傷"",""名詞"",""きず"",""known""
""偽"",""名詞"",""にせ"",""known""
""庭"",""名詞"",""にわ"",""known""
""髭"",""名詞"",""ひげ"",""known""
""膝"",""名詞"",""ひざ"",""known""
""紐"",""名詞"",""ひも"",""known""
""家"",""名詞"",""うち"",""known""
""梅"",""名詞"",""うめ"",""known""
""丸"",""名詞"",""まる"",""known""
""壁"",""名詞"",""かべ"",""known""
""姉"",""名詞"",""あね"",""known""
""兄"",""名詞"",""あに"",""known""
""息"",""名詞"",""いき"",""known""
""癩"",""名詞"",""らい"",""known""
""鍋"",""名詞"",""なべ"",""known""
""訳"",""名詞"",""わけ"",""known""
""鰐"",""名詞"",""ワニ"",""known""
""腱"",""名詞"",""けん"",""known""
""奥"",""名詞"",""おく"",""known""
""滓"",""名詞"",""かす"",""known""
""角"",""名詞"",""かど"",""known""
""感"",""名詞"",""かん"",""known""
""顎"",""名詞"",""がく"",""known""
""爺"",""名詞"",""じい"",""known""
""側"",""名詞"",""そば"",""known""
""象"",""名詞"",""ぞう"",""known""
""象"",""名詞"",""ゾウ"",""known""
""只"",""名詞"",""タダ"",""known""
""第"",""名詞"",""だい"",""known""
""否"",""名詞"",""いな"",""known""
""兄"",""名詞"",""にい"",""known""
""姉"",""名詞"",""ねえ"",""known""
""喉"",""名詞"",""のど"",""known""
""婆"",""名詞"",""ばあ"",""known""
""嘘"",""名詞"",""うそ"",""known""
""瓶"",""名詞"",""びん"",""known""
""海"",""名詞"",""うみ"",""known""
""方"",""名詞"",""ほう"",""known""
""瓜"",""名詞"",""うり"",""known""
""窓"",""名詞"",""まど"",""known""
""物"",""名詞"",""もん"",""known""
""猫"",""名詞"",""ねこ"",""known""
""店"",""名詞"",""みせ"",""known""
""夢"",""名詞"",""ゆめ"",""known""
""鉤"",""名詞"",""かぎ"",""known""
""嵩"",""名詞"",""かさ"",""known""
""塵"",""名詞"",""ごみ"",""known""
""次"",""名詞"",""つぎ"",""known""
""熱"",""名詞"",""ねつ"",""known""
""肘"",""名詞"",""ひじ"",""known""
""歌"",""名詞"",""うた"",""known""
""腕"",""名詞"",""うで"",""known""
""馬"",""名詞"",""うま"",""known""
""孫"",""名詞"",""まご"",""known""
""顎"",""名詞"",""あご"",""known""
""鍵"",""名詞"",""かぎ"",""known""
""網"",""名詞"",""あみ"",""known""
""陣"",""名詞"",""じん"",""known""
""役"",""名詞"",""やく"",""known""
""鉄"",""名詞"",""てつ"",""known""
""妻"",""名詞"",""つま"",""known""
""寺"",""名詞"",""てら"",""known""
""熊"",""名詞"",""クマ"",""known""
""顔"",""名詞"",""かお"",""known""
""国"",""名詞"",""くに"",""known""
""腰"",""名詞"",""こし"",""known""
""棚"",""名詞"",""たな"",""known""
""爪"",""名詞"",""つめ"",""known""
""虎"",""名詞"",""トラ"",""known""
""端"",""名詞"",""はし"",""known""
""人"",""名詞"",""ひと"",""known""
""蓋"",""名詞"",""ふた"",""known""
""汁"",""名詞"",""しる"",""known""
""鮒"",""名詞"",""ふな"",""known""
""鮭"",""名詞"",""さけ"",""known""
""箸"",""名詞"",""はし"",""known""
""船"",""名詞"",""ふね"",""known""
""紙"",""名詞"",""かみ"",""known""
""靴"",""名詞"",""くつ"",""known""
""潮"",""名詞"",""しお"",""known""
""尻"",""名詞"",""しり"",""known""
""墨"",""名詞"",""すみ"",""known""
""服"",""名詞"",""ふく"",""known""
""髪"",""名詞"",""かみ"",""known""
""事"",""名詞"",""こと"",""known""
""箱"",""名詞"",""はこ"",""known""
""地下"",""名詞"",""地下"",""known""
""二毛"",""名詞"",""にげ"",""known""
""椅子"",""名詞"",""いす"",""known""
""土地"",""名詞"",""土地"",""known""
""伯父"",""名詞"",""おじ"",""known""
""伯父"",""名詞"",""おっ"",""known""
""伯母"",""名詞"",""おば"",""known""
""風邪"",""名詞"",""かぜ"",""known""
""行き"",""名詞"",""行き"",""known""
""ねた"",""名詞"",""ねた"",""known""
""家具"",""名詞"",""家具"",""known""
""有り"",""名詞"",""アリ"",""known""
""以下"",""名詞"",""以下"",""known""
""祖父"",""名詞"",""祖父"",""known""
""祖母"",""名詞"",""祖母"",""known""
""地理"",""名詞"",""地理"",""known""
""でこ"",""名詞"",""でこ"",""known""
""味噌"",""名詞"",""みそ"",""known""
""文字"",""名詞"",""文字"",""known""
""茱萸"",""名詞"",""ぐみ"",""known""
""さら"",""名詞"",""さら"",""known""
""火事"",""名詞"",""火事"",""known""
""医科"",""名詞"",""医科"",""known""
""支離"",""名詞"",""しり"",""known""
""事故"",""名詞"",""事故"",""known""
""自己"",""名詞"",""自己"",""known""
""事務"",""名詞"",""事務"",""known""
""地図"",""名詞"",""地図"",""known""
""地図"",""名詞"",""ちず"",""known""
""都市"",""名詞"",""都市"",""known""
""虚無"",""名詞"",""こむ"",""known""
""鼻鼻"",""名詞"",""はな"",""known""
""ゆき"",""名詞"",""ゆき"",""known""
""部屋"",""名詞"",""部屋"",""known""
""部屋"",""名詞"",""へや"",""known""
""寿司"",""名詞"",""すし"",""known""
""風呂"",""名詞"",""ふろ"",""known""
""罌粟"",""名詞"",""けし"",""known""
""釣り"",""名詞"",""つり"",""known""
""甲斐"",""名詞"",""かい"",""known""
""獅子"",""名詞"",""じし"",""known""
""取り"",""名詞"",""どり"",""known""
""晴れ"",""名詞"",""晴れ"",""known""
""ベル-bell"",""名詞"",""ベル"",""known""
""ビル-building"",""名詞"",""ビル"",""known""
""バス-bus"",""名詞"",""バス"",""known""
""カー-car"",""名詞"",""カー"",""known""
""ドア-door"",""名詞"",""ドア"",""known""
""ガス-gas"",""名詞"",""ガス"",""known""
""ゴム-gom"",""名詞"",""ゴム"",""known""
""ガム-gum"",""名詞"",""ガム"",""known""
""ジム-gym"",""名詞"",""ジム"",""known""
""ヘア-hair"",""名詞"",""ヘア"",""known""
""キー-key"",""名詞"",""キー"",""known""
""パン-pao"",""名詞"",""パン"",""known""
""ペン-pen"",""名詞"",""ペン"",""known""
""プロ-pro"",""名詞"",""プロ"",""known""
""レジ-register"",""名詞"",""レジ"",""known""
""ロボ-robot"",""名詞"",""ロボ"",""known""
""ビザ-visa"",""名詞"",""ビザ"",""known""
""ＬａＬａ"",""名詞"",""ララ"",""known""
""所"",""名詞"",""とこ"",""known""
""科目"",""名詞"",""科目"",""known""
""家族"",""名詞"",""家族"",""known""
""映画"",""名詞"",""映画"",""known""
""学部"",""名詞"",""学部"",""known""
""喫茶"",""名詞"",""喫茶"",""known""
""作家"",""名詞"",""作家"",""known""
""都合"",""名詞"",""都合"",""known""
""季節"",""名詞"",""季節"",""known""
""規則"",""名詞"",""規則"",""known""
""湿度"",""名詞"",""湿度"",""known""
""機会"",""名詞"",""機会"",""known""
""祝い"",""名詞"",""祝い"",""known""
""答え"",""名詞"",""答え"",""known""
""英語"",""名詞"",""英語"",""known""
""名刺"",""名詞"",""名刺"",""known""
""夜行"",""名詞"",""夜行"",""known""
""野菜"",""名詞"",""野菜"",""known""
""指輪"",""名詞"",""指輪"",""known""
""汚れ"",""名詞"",""汚れ"",""known""
""弱火"",""名詞"",""弱火"",""known""
""理由"",""名詞"",""理由"",""known""
""歴史"",""名詞"",""歴史"",""known""
""和室"",""名詞"",""和室"",""known""
""和風"",""名詞"",""和風"",""known""
""和服"",""名詞"",""和服"",""known""
""香り"",""名詞"",""香り"",""known""
""漢字"",""名詞"",""漢字"",""known""
""黄色"",""名詞"",""黄色"",""known""
""気温"",""名詞"",""気温"",""known""
""具合"",""名詞"",""具合"",""known""
""小鳥"",""名詞"",""小鳥"",""known""
""小指"",""名詞"",""小指"",""known""
""雑誌"",""名詞"",""雑誌"",""known""
""下着"",""名詞"",""下着"",""known""
""支店"",""名詞"",""支店"",""known""
""地震"",""名詞"",""地震"",""known""
""自宅"",""名詞"",""自宅"",""known""
""時代"",""名詞"",""時代"",""known""
""辞典"",""名詞"",""辞典"",""known""
""自動"",""名詞"",""自動"",""known""
""遺産"",""名詞"",""遺産"",""known""
""自分"",""名詞"",""自分"",""known""
""政治"",""名詞"",""政治"",""known""
""石油"",""名詞"",""石油"",""known""
""背中"",""名詞"",""背中"",""known""
""津波"",""名詞"",""津波"",""known""
""強火"",""名詞"",""強火"",""known""
""名前"",""名詞"",""名前"",""known""
""日記"",""名詞"",""日記"",""known""
""人気"",""名詞"",""人気"",""known""
""後ろ"",""名詞"",""後ろ"",""known""
""美容"",""名詞"",""美容"",""known""
""物価"",""名詞"",""物価"",""known""
""保険"",""名詞"",""保険"",""known""
""祭り"",""名詞"",""祭り"",""known""
""周り"",""名詞"",""周り"",""known""
""医者"",""名詞"",""医者"",""known""
""未来"",""名詞"",""未来"",""known""
""笑顔"",""名詞"",""笑顔"",""known""
""家賃"",""名詞"",""家賃"",""known""
""温度"",""名詞"",""温度"",""known""
""家内"",""名詞"",""家内"",""known""
""気分"",""名詞"",""気分"",""known""
""空気"",""名詞"",""空気"",""known""
""公務"",""名詞"",""公務"",""known""
""最後"",""名詞"",""最後"",""known""
""茶道"",""名詞"",""茶道"",""known""
""世紀"",""名詞"",""世紀"",""known""
""生徒"",""名詞"",""生徒"",""known""
""地域"",""名詞"",""地域"",""known""
""天気"",""名詞"",""天気"",""known""
""出口"",""名詞"",""出口"",""known""
""電気"",""名詞"",""電気"",""known""
""電子"",""名詞"",""電子"",""known""
""荷物"",""名詞"",""荷物"",""known""
""花火"",""名詞"",""花火"",""known""
""広場"",""名詞"",""広場"",""known""
""舞台"",""名詞"",""舞台"",""known""
""文化"",""名詞"",""文化"",""known""
""本屋"",""名詞"",""本屋"",""known""
""母国"",""名詞"",""母国"",""known""
""歌手"",""名詞"",""歌手"",""known""
""支社"",""名詞"",""支社"",""known""
""辞書"",""名詞"",""辞書"",""known""
""女子"",""名詞"",""女子"",""known""
""図書"",""名詞"",""図書"",""known""
""花屋"",""名詞"",""花屋"",""known""
""道具"",""名詞"",""道具"",""known""
""休み"",""名詞"",""休み"",""known""
""相手"",""名詞"",""相手"",""known""
""祈り"",""名詞"",""祈り"",""known""
""花見"",""名詞"",""花見"",""known""
""星野"",""名詞"",""星の"",""known""
""場所"",""名詞"",""場所"",""known""
""化学"",""名詞"",""化学"",""known""
""医学"",""名詞"",""医学"",""known""
""切手"",""名詞"",""切手"",""known""
""世界"",""名詞"",""世界"",""known""
""着物"",""名詞"",""着物"",""known""
""手紙"",""名詞"",""手紙"",""known""
""時計"",""名詞"",""時計"",""known""
""景色"",""名詞"",""景色"",""known""
""帰り"",""名詞"",""帰り"",""known""
""エアー-air"",""名詞"",""エア"",""known""
""選手"",""名詞"",""選手"",""known""
""無料"",""名詞"",""無料"",""known""
""電車"",""名詞"",""電車"",""known""
""入試"",""名詞"",""入試"",""known""
""本店"",""名詞"",""本店"",""known""
""駅員"",""名詞"",""駅員"",""known""
""船便"",""名詞"",""船便"",""known""
""電源"",""名詞"",""電源"",""known""
""番組"",""名詞"",""番組"",""known""
""音楽"",""名詞"",""音楽"",""known""
""体温"",""名詞"",""体温"",""known""
""駅前"",""名詞"",""駅前"",""known""
""方言"",""名詞"",""方言"",""known""
""水色"",""名詞"",""水色"",""known""
""目的"",""名詞"",""目的"",""known""
""問題"",""名詞"",""問題"",""known""
""野球"",""名詞"",""野球"",""known""
""遊園"",""名詞"",""遊園"",""known""
""郵便"",""名詞"",""郵便"",""known""
""旅館"",""名詞"",""旅館"",""known""
""論文"",""名詞"",""論文"",""known""
""和食"",""名詞"",""和食"",""known""
""親指"",""名詞"",""親指"",""known""
""温泉"",""名詞"",""温泉"",""known""
""海岸"",""名詞"",""海岸"",""known""
""課長"",""名詞"",""課長"",""known""
""洋室"",""名詞"",""洋室"",""known""
""髪型"",""名詞"",""髪型"",""known""
""幹線"",""名詞"",""幹線"",""known""
""外国"",""名詞"",""外国"",""known""
""学生"",""名詞"",""学生"",""known""
""学校"",""名詞"",""学校"",""known""
""金色"",""名詞"",""金色"",""known""
""銀色"",""名詞"",""銀色"",""known""
""銀行"",""名詞"",""銀行"",""known""
""空港"",""名詞"",""空港"",""known""
""黒猫"",""名詞"",""黒猫"",""known""
""恋人"",""名詞"",""恋人"",""known""
""公園"",""名詞"",""公園"",""known""
""高校"",""名詞"",""高校"",""known""
""香水"",""名詞"",""香水"",""known""
""校則"",""名詞"",""校則"",""known""
""紅茶"",""名詞"",""紅茶"",""known""
""交番"",""名詞"",""交番"",""known""
""国際"",""名詞"",""国際"",""known""
""紺色"",""名詞"",""紺色"",""known""
""財政"",""名詞"",""財政"",""known""
""書類"",""名詞"",""書類"",""known""
""信号"",""名詞"",""信号"",""known""
""新聞"",""名詞"",""新聞"",""known""
""親友"",""名詞"",""親友"",""known""
""事情"",""名詞"",""事情"",""known""
""女性"",""名詞"",""女性"",""known""
""女優"",""名詞"",""女優"",""known""
""人口"",""名詞"",""人口"",""known""
""水道"",""名詞"",""水道"",""known""
""専門"",""名詞"",""専門"",""known""
""葬式"",""名詞"",""葬式"",""known""
""大会"",""名詞"",""大会"",""known""
""大学"",""名詞"",""大学"",""known""
""大根"",""名詞"",""大根"",""known""
""男性"",""名詞"",""男性"",""known""
""地球"",""名詞"",""地球"",""known""
""茶色"",""名詞"",""茶色"",""known""
""中火"",""名詞"",""中火"",""known""
""店員"",""名詞"",""店員"",""known""
""年玉"",""名詞"",""年玉"",""known""
""友達"",""名詞"",""友達"",""known""
""動物"",""名詞"",""動物"",""known""
""独身"",""名詞"",""独身"",""known""
""俳優"",""名詞"",""俳優"",""known""
""部長"",""名詞"",""部長"",""known""
""文法"",""名詞"",""文法"",""known""
""方法"",""名詞"",""方法"",""known""
""本当"",""名詞"",""本当"",""known""
""本物"",""名詞"",""本物"",""known""
""忘年"",""名詞"",""忘年"",""known""
""満員"",""名詞"",""満員"",""known""
""満席"",""名詞"",""満席"",""known""
""右側"",""名詞"",""右側"",""known""
""海外"",""名詞"",""海外"",""known""
""願書"",""名詞"",""願書"",""known""
""教科"",""名詞"",""教科"",""known""
""近所"",""名詞"",""近所"",""known""
""技術"",""名詞"",""技術"",""known""
""経済"",""名詞"",""経済"",""known""
""剣道"",""名詞"",""剣道"",""known""
""郊外"",""名詞"",""郊外"",""known""
""社員"",""名詞"",""社員"",""known""
""主人"",""名詞"",""主人"",""known""
""資料"",""名詞"",""資料"",""known""
""神社"",""名詞"",""神社"",""known""
""太陽"",""名詞"",""太陽"",""known""
""日光"",""名詞"",""日光"",""known""
""美術"",""名詞"",""美術"",""known""
""宇宙"",""名詞"",""宇宙"",""known""
""放題"",""名詞"",""放題"",""known""
""本社"",""名詞"",""本社"",""known""
""中指"",""名詞"",""中指"",""known""
""片方"",""名詞"",""片方"",""known""
""国内"",""名詞"",""国内"",""known""
""大雨"",""名詞"",""大雨"",""known""
""考え"",""名詞"",""考え"",""known""
""青空"",""名詞"",""青空"",""known""
""役所"",""名詞"",""役所"",""known""
""先生"",""名詞"",""先生"",""known""
""台風"",""名詞"",""台風"",""known""
""点数"",""名詞"",""点数"",""known""
""番号"",""名詞"",""番号"",""known""
""満点"",""名詞"",""満点"",""known""
""工学"",""名詞"",""工学"",""known""
""数学"",""名詞"",""数学"",""known""
""文学"",""名詞"",""文学"",""known""
""会社"",""名詞"",""会社"",""known""
""調子"",""名詞"",""調子"",""known""
""入り口"",""名詞"",""入口"",""known""
""立ち入り"",""名詞"",""立入"",""known""
""両方"",""名詞"",""両方"",""known""
""正月"",""名詞"",""正月"",""known""
""緑色"",""名詞"",""緑色"",""known""
""有料"",""名詞"",""有料"",""known""
""洋食"",""名詞"",""洋食"",""known""
""屋上"",""名詞"",""屋上"",""known""
""会場"",""名詞"",""会場"",""known""
""牛丼"",""名詞"",""牛丼"",""known""
""教会"",""名詞"",""教会"",""known""
""教室"",""名詞"",""教室"",""known""
""小学"",""名詞"",""小学"",""known""
""社長"",""名詞"",""社長"",""known""
""習慣"",""名詞"",""習慣"",""known""
""宿題"",""名詞"",""宿題"",""known""
""首相"",""名詞"",""首相"",""known""
""少年"",""名詞"",""少年"",""known""
""食品"",""名詞"",""食品"",""known""
""身長"",""名詞"",""身長"",""known""
""新入"",""名詞"",""新入"",""known""
""情報"",""名詞"",""情報"",""known""
""体重"",""名詞"",""体重"",""known""
""台所"",""名詞"",""台所"",""known""
""特急"",""名詞"",""特急"",""known""
""人形"",""名詞"",""人形"",""known""
""左側"",""名詞"",""左側"",""known""
""評判"",""名詞"",""評判"",""known""
""病院"",""名詞"",""病院"",""known""
""両親"",""名詞"",""両親"",""known""
""住所"",""名詞"",""住所"",""known""
""柔道"",""名詞"",""柔道"",""known""
""体力"",""名詞"",""体力"",""known""
""中学"",""名詞"",""中学"",""known""
""店長"",""名詞"",""店長"",""known""
""係員"",""名詞"",""係員"",""known""
""原料"",""名詞"",""原料"",""known""
""工場"",""名詞"",""工場"",""known""
""材料"",""名詞"",""材料"",""known""
""連休"",""名詞"",""連休"",""known""
""小説"",""名詞"",""小説"",""known""
""救急"",""名詞"",""救急"",""known""
""給料"",""名詞"",""給料"",""known""
""食料"",""名詞"",""食料"",""known""
""リツ"",""名詞"",""りつ"",""known""
""ケン"",""名詞"",""けん"",""known""
""マツ"",""名詞"",""まつ"",""known""
""チリ-Chile"",""名詞"",""チリ"",""known""
""タイ-Thailand"",""名詞"",""タイ"",""known""
""ヤマダ"",""名詞"",""山田"",""known""
""キムラ"",""名詞"",""木村"",""known""
""タナカ"",""名詞"",""田中"",""known""
""日本"",""名詞"",""日本"",""known""
""韓国"",""名詞"",""韓国"",""known""
""日本"",""名詞"",""日本"",""known""
""ヤマシタ"",""名詞"",""山下"",""known""
""中国"",""名詞"",""中国"",""known""
""ギフ"",""名詞"",""岐阜"",""known""
""サガ"",""名詞"",""佐賀"",""known""
""シガ"",""名詞"",""滋賀"",""known""
""アリ"",""名詞"",""アリ"",""known""
""チバ"",""名詞"",""千葉"",""known""
""ナラ"",""名詞"",""奈良"",""known""
""フジ"",""名詞"",""富士"",""known""
""ミエ"",""名詞"",""三重"",""known""
""アン-Anne"",""名詞"",""アン"",""known""
""リー-Lee"",""名詞"",""リー"",""known""
""トム-Thom"",""名詞"",""トム"",""known""
""フクイ"",""名詞"",""福井"",""known""
""ギンザ"",""名詞"",""銀座"",""known""
""シブヤ"",""名詞"",""渋谷"",""known""
""ウエノ"",""名詞"",""上野"",""known""
""ハネダ"",""名詞"",""羽田"",""known""
""ミヤギ"",""名詞"",""宮城"",""known""
""アキタ"",""名詞"",""秋田"",""known""
""エヒメ"",""名詞"",""愛媛"",""known""
""カガワ"",""名詞"",""香川"",""known""
""グンマ"",""名詞"",""群馬"",""known""
""コウチ"",""名詞"",""高知"",""known""
""コウベ"",""名詞"",""神戸"",""known""
""シマネ"",""名詞"",""島根"",""known""
""アイチ"",""名詞"",""愛知"",""known""
""トチギ"",""名詞"",""栃木"",""known""
""イワテ"",""名詞"",""岩手"",""known""
""トヤマ"",""名詞"",""富山"",""known""
""ナガノ"",""名詞"",""長野"",""known""
""ナリタ"",""名詞"",""成田"",""known""
""ヨコハマ"",""名詞"",""横浜"",""known""
""オオサカ"",""名詞"",""大阪"",""known""
""オキナワ"",""名詞"",""沖縄"",""known""
""アサクサ"",""名詞"",""浅草"",""known""
""カマクラ"",""名詞"",""鎌倉"",""known""
""クマモト"",""名詞"",""熊本"",""known""
""サッポロ"",""名詞"",""札幌"",""known""
""イシカワ"",""名詞"",""石川"",""known""
""トウホク"",""名詞"",""東北"",""known""
""トットリ"",""名詞"",""鳥取"",""known""
""ニイガタ"",""名詞"",""新潟"",""known""
""ヒロシマ"",""名詞"",""広島"",""known""
""オオイタ"",""名詞"",""大分"",""known""
""カンサイ"",""名詞"",""関西"",""known""
""キョウト"",""名詞"",""京都"",""known""
""サイタマ"",""名詞"",""埼玉"",""known""
""センダイ"",""名詞"",""仙台"",""known""
""ヒョウゴ"",""名詞"",""兵庫"",""known""
""ホンコン"",""名詞"",""香港"",""known""
""ミヤザキ"",""名詞"",""宮崎"",""known""
""ヤマガタ"",""名詞"",""山形"",""known""
""ヤマグチ"",""名詞"",""山口"",""known""
""ヤマナシ"",""名詞"",""山梨"",""known""
""オカヤマ"",""名詞"",""岡山"",""known""
""カナザワ"",""名詞"",""金沢"",""known""
""シズオカ"",""名詞"",""静岡"",""known""
""イバラキ"",""名詞"",""茨城"",""known""
""トクシマ"",""名詞"",""徳島"",""known""
""ナガサキ"",""名詞"",""長崎"",""known""
""アオモリ"",""名詞"",""青森"",""known""
""フクオカ"",""名詞"",""福岡"",""known""
""フクシマ"",""名詞"",""福島"",""known""
""タイワン"",""名詞"",""台湾"",""known""
""シンジュク"",""名詞"",""新宿"",""known""
""トウキョウ"",""名詞"",""東京"",""known""
""上"",""名詞"",""うえ"",""known""
""皆"",""名詞"",""みな"",""known""
""直"",""名詞"",""じき"",""known""
""内"",""名詞"",""うち"",""known""
""他"",""名詞"",""ほか"",""known""
""後"",""名詞"",""あと"",""known""
""前"",""名詞"",""まえ"",""known""
""秋"",""名詞"",""あき"",""known""
""夜"",""名詞"",""よる"",""known""
""今"",""名詞"",""いま"",""known""
""為"",""名詞"",""ため"",""known""
""夏"",""名詞"",""なつ"",""known""
""昼"",""名詞"",""ひる"",""known""
""冬"",""名詞"",""ふゆ"",""known""
""侭"",""名詞"",""まま"",""known""
""頃"",""名詞"",""ころ"",""known""
""頃"",""名詞"",""ごろ"",""known""
""時"",""名詞"",""とき"",""known""
""明日"",""名詞"",""明日"",""known""
""意味"",""名詞"",""いみ"",""known""
""留守"",""名詞"",""るす"",""known""
""家事"",""名詞"",""家事"",""known""
""今朝"",""名詞"",""けさ"",""known""
""午後"",""名詞"",""午後"",""known""
""午後"",""名詞"",""ごご"",""known""
""怪我"",""名詞"",""けが"",""known""
""世話"",""名詞"",""世話"",""known""
""世話"",""名詞"",""せわ"",""known""
""メモ-memo"",""名詞"",""メモ"",""known""
""交差"",""名詞"",""交差"",""known""
""登山"",""名詞"",""登山"",""known""
""保育"",""名詞"",""保育"",""known""
""火曜"",""名詞"",""火曜"",""known""
""土曜"",""名詞"",""土曜"",""known""
""会議"",""名詞"",""会議"",""known""
""遠く"",""名詞"",""遠く"",""known""
""二人"",""名詞"",""二人"",""known""
""予定"",""名詞"",""予定"",""known""
""予報"",""名詞"",""予報"",""known""
""予約"",""名詞"",""予約"",""known""
""離婚"",""名詞"",""離婚"",""known""
